split	ordinal	sequence_id	sequence_uid	image_uid	phaseb1_role	image_rel	label_rel	image_bytes	image_sha256	label_bytes	label_sha256	width	height	raw_boxes	effective_boxes	duplicates_removed	class_counts	size_counts_768
train	4098	9999966	official_train:9999966	official_train:9999966_00000_d_0000133	TRAIN	images/train/9999966_00000_d_0000133.jpg	labels/train/9999966_00000_d_0000133.txt	201024	517B0F19B1D9D8834427CEDB63E58E0B3A3AD8CFDA4098C1B19BC9D321F86DA8	3705	926527F51F750ECAA35A906F2A6D98F281B6C83809F201B245E0CD72D4CE7058	1400	1050	95	95	0	[23,3,3,60,4,1,0,0,1,0]	[77,18,0]
train	4099	9999966	official_train:9999966	official_train:9999966_00000_d_0000134	TRAIN	images/train/9999966_00000_d_0000134.jpg	labels/train/9999966_00000_d_0000134.txt	195078	ACBDE137BD942E7E8818ADD34133B72E437FDFE621B603630DC2E21E39261FB3	5733	4E93B5BC71466151585D9DF1D3E253249E8AE1B22D16C599AE7261AADCC505B0	1400	1050	147	147	0	[33,7,8,92,1,0,0,0,3,3]	[138,8,1]
train	4100	9999966	official_train:9999966	official_train:9999966_00000_d_0000135	TRAIN	images/train/9999966_00000_d_0000135.jpg	labels/train/9999966_00000_d_0000135.txt	220924	5006648FBCA592DE36A84308F2583BBEE98AF0520724A7B4328B0BB1C00FE014	1950	1215D350323C34DD329DCC6E2B201D6C58CBC1E12E0E30DC2021675933772BAD	1400	1050	50	50	0	[18,3,2,25,0,0,0,0,1,1]	[35,13,2]
train	4101	9999966	official_train:9999966	official_train:9999966_00000_d_0000136	TRAIN	images/train/9999966_00000_d_0000136.jpg	labels/train/9999966_00000_d_0000136.txt	164620	688431B1CDABEFC8FE05E13265A779280C43891A7C4E08F5B79C365132E5C1E5	1248	5C2C060433EB13ECABC2818F6DFC1ABD5CF79B6ADDD668144F4F9C0EE9DD9689	1400	1050	32	32	0	[9,5,5,12,1,0,0,0,0,0]	[16,15,1]
train	4102	9999966	official_train:9999966	official_train:9999966_00000_d_0000137	TRAIN	images/train/9999966_00000_d_0000137.jpg	labels/train/9999966_00000_d_0000137.txt	135573	FEAF824534419EF0575C2D4BFDD50CC36BC0ECD181BAA433BD6004A2C81C876C	1482	60B9117DDC95C41333DD5BA3EBF5893004EA3694C721C591A16BAC74A1161EAB	1400	1050	38	38	0	[17,7,7,6,0,0,0,0,0,1]	[25,12,1]
train	4103	9999966	official_train:9999966	official_train:9999966_00000_d_0000138	TRAIN	images/train/9999966_00000_d_0000138.jpg	labels/train/9999966_00000_d_0000138.txt	147164	24BA70098FBCA8965EB24053101019E67D536D20F0E8B61920B8DCF72A485646	741	A2119B419344903A510C760CBBE3B6630451CB1B9115565DDC4104AFCF94C7EA	1400	1050	19	19	0	[10,2,2,4,0,0,0,0,1,0]	[3,14,2]
train	4104	9999966	official_train:9999966	official_train:9999966_00000_d_0000139	TRAIN	images/train/9999966_00000_d_0000139.jpg	labels/train/9999966_00000_d_0000139.txt	136394	2368394C2FE8CF8AB35FE78538CAE794EBB36E502C8543A4430CD56DAAACECC8	663	7D2A58BD5301927D3DC50500D8D860B00DD929ABED02369D835683B262EBB1DC	1400	1050	17	17	0	[12,0,2,3,0,0,0,0,0,0]	[4,12,1]
train	4105	9999966	official_train:9999966	official_train:9999966_00000_d_0000140	TRAIN	images/train/9999966_00000_d_0000140.jpg	labels/train/9999966_00000_d_0000140.txt	156564	9AEC6861095164D2F8D328778FB2042B0D2E319138706E0F110044D0EAF83057	780	059B37553FE17E6A72DA59348999C6348BBEB1188A3D9539596A0F80603C5D1E	1400	1050	20	20	0	[14,0,2,4,0,0,0,0,0,0]	[4,14,2]
train	4106	9999967	official_train:9999967	official_train:9999967_00000_d_0000001	TRAIN	images/train/9999967_00000_d_0000001.jpg	labels/train/9999967_00000_d_0000001.txt	159648	86EFD0F4A2562FEE6A3373C21E20205FF384A5994A2492594564C8865FB69BBA	1755	01A1A7723D5AE419BDCD2E149493D02901C0FC06EBD02227AFA955F4D01BF6D8	1400	1050	45	45	0	[13,3,21,3,0,0,0,1,0,4]	[43,2,0]
train	4107	9999967	official_train:9999967	official_train:9999967_00000_d_0000002	TRAIN	images/train/9999967_00000_d_0000002.jpg	labels/train/9999967_00000_d_0000002.txt	158084	70D069BD37653E57027354AB1A8D33D3C0982B8227119D2E6E075F63D47C3E62	1443	42754B1CA95F25F181A5ABE928E09BCD4D9C735E4D5E334D13749115E121EDF2	1400	1050	37	37	0	[20,3,0,10,2,0,0,0,0,2]	[34,3,0]
train	4108	9999967	official_train:9999967	official_train:9999967_00000_d_0000003	TRAIN	images/train/9999967_00000_d_0000003.jpg	labels/train/9999967_00000_d_0000003.txt	165366	FC0901FBFF83F85542EAB7253FA32CA380237A4BEC4A431DCEA5164660DDE357	936	EEA25B81FF95B51B5A37790D57CA6ED336E6A7937BB8AFA5C15499708120E277	1400	1050	24	24	0	[15,1,1,6,0,0,0,0,0,1]	[20,4,0]
train	4109	9999967	official_train:9999967	official_train:9999967_00000_d_0000004	TRAIN	images/train/9999967_00000_d_0000004.jpg	labels/train/9999967_00000_d_0000004.txt	167516	23F636C7934A6B6BCF19BFA6F3C1FECED5D4A313AE0D78A39CAE242A906A582D	1287	E1FC62B9CEC453919DF031BB53306722CA234263C3CBF6ACD29B5D3848EB91A5	1400	1050	33	33	0	[15,2,12,0,1,0,0,0,0,3]	[28,5,0]
train	4110	9999967	official_train:9999967	official_train:9999967_00000_d_0000005	TRAIN	images/train/9999967_00000_d_0000005.jpg	labels/train/9999967_00000_d_0000005.txt	184112	055CDB1CCDD5A0E37A692E8A2DA1FD33FBECDDDE315BF49F7B11DD24588A12E9	1014	D198AD7EF9C01E463974EE9F71A68600905D7699115F8B841A4D0FDCE7DD3E2D	1400	1050	26	26	0	[22,0,1,2,0,0,0,0,0,1]	[10,14,2]
train	4111	9999967	official_train:9999967	official_train:9999967_00000_d_0000006	TRAIN	images/train/9999967_00000_d_0000006.jpg	labels/train/9999967_00000_d_0000006.txt	168786	A639A1704312A8A9F08AC6280FC7E44823B3FB1C913227FCB9C47E0B6D73E99E	1053	DF9F50D355CF5B7A5EA728EEF19C069D8E2B28FB22BF8012BAFC90986DF71450	1400	1050	27	27	0	[21,2,0,4,0,0,0,0,0,0]	[23,4,0]
train	4112	9999967	official_train:9999967	official_train:9999967_00000_d_0000007	TRAIN	images/train/9999967_00000_d_0000007.jpg	labels/train/9999967_00000_d_0000007.txt	180326	87C1833E33D742FEAFA92F977317424872949842A1BF1A2A7EE0E203B299C37F	1560	63A292756B1EBE7E33745A9C3CDAF02F4AB2EE5A9734FF5668C1BD1A5836F359	1400	1050	40	40	0	[21,5,2,9,1,0,0,0,0,2]	[37,3,0]
train	4113	9999967	official_train:9999967	official_train:9999967_00000_d_0000008	TRAIN	images/train/9999967_00000_d_0000008.jpg	labels/train/9999967_00000_d_0000008.txt	153580	341E91DC744AA5BEFD1BD41B091700AFB7F7DE60DF1FEDF87DC6952D186C35E2	507	4063ADB3C816D0DB1EDDF4FCA33A70439E7CFB556EB9CD4C6E35F3CC7B7E2CFC	1400	1050	13	13	0	[9,0,0,0,0,0,0,0,0,4]	[10,3,0]
train	4114	9999967	official_train:9999967	official_train:9999967_00000_d_0000009	TRAIN	images/train/9999967_00000_d_0000009.jpg	labels/train/9999967_00000_d_0000009.txt	164977	B9A831EFEAB17416714036E44B3C27B69F8ADB5B44C8F60054B19AC2867CB957	819	B9CDC837A2657D0AD8C260801540E1DF71037EB8E3CB462F6B2E7AD7BF4C4544	1400	1050	21	21	0	[9,0,0,9,1,0,0,0,0,2]	[16,5,0]
train	4115	9999967	official_train:9999967	official_train:9999967_00000_d_0000010	TRAIN	images/train/9999967_00000_d_0000010.jpg	labels/train/9999967_00000_d_0000010.txt	167078	60802105E93C0C1DAC5733E57C6016E662F66F1C6AF05868C90AD5719EFF80B8	585	68B5A3C14CD75BCAF757D6AD7C8B1FF84F10CA29767CCBE33F1C64CCEAD24EBD	1400	1050	15	15	0	[10,0,0,4,0,0,0,0,0,1]	[6,9,0]
train	4116	9999967	official_train:9999967	official_train:9999967_00000_d_0000011	TRAIN	images/train/9999967_00000_d_0000011.jpg	labels/train/9999967_00000_d_0000011.txt	183445	C5A900AFF837902FEF7018B55C1A1BCC1A83E452F466C2A19741A1C264DFE63C	780	6A57D5B37BA7E1F95E7740023CF1522E7E49F1C574D9D5C8095ED3BB20448D49	1400	1050	20	20	0	[5,0,2,10,1,0,0,0,0,2]	[18,2,0]
train	4117	9999967	official_train:9999967	official_train:9999967_00000_d_0000012	TRAIN	images/train/9999967_00000_d_0000012.jpg	labels/train/9999967_00000_d_0000012.txt	181928	7B52AF513FCE9E0FDEF2004229B8D351B963AE05F50059276E138D559A3B6803	2613	80ED313C0E1211602502BE8EA2E899BE020853C5E3D924E0B4503DE2E9C4570A	1400	1050	67	67	0	[8,0,0,52,6,0,0,0,0,1]	[46,19,2]
train	4118	9999967	official_train:9999967	official_train:9999967_00000_d_0000013	TRAIN	images/train/9999967_00000_d_0000013.jpg	labels/train/9999967_00000_d_0000013.txt	163941	411A1E905BBBCC886D617AC0FCFA391C7CB01DD2B50005B6B4ABEACC93651AA0	780	4EE31D42BD3FDE34CCFEC67ADE0A047A5D9AD3010222687C1101A6C9C233048B	1400	1050	20	20	0	[10,0,0,10,0,0,0,0,0,0]	[12,4,4]
train	4119	9999967	official_train:9999967	official_train:9999967_00000_d_0000014	TRAIN	images/train/9999967_00000_d_0000014.jpg	labels/train/9999967_00000_d_0000014.txt	147844	6084A26D2AD2B5F6D7050B99A10EBD49F01500A90373609ABC3CA489B177C158	1794	3C7E324C62C7BEE810BA9F0A27570FB2E90B6681135B57A284606C6C2BD8A1F1	1400	1050	46	46	0	[14,0,0,26,6,0,0,0,0,0]	[32,12,2]
train	4120	9999967	official_train:9999967	official_train:9999967_00000_d_0000015	TRAIN	images/train/9999967_00000_d_0000015.jpg	labels/train/9999967_00000_d_0000015.txt	153081	E6239818D0B078542191B95B127B69291715C92F638878EDBD5B7F0D44326B80	819	68E398244F8ACAA3671CBFF7BA047D5B75AD207FF48F260F13CD46E012434BD0	1400	1050	21	21	0	[10,0,1,7,2,0,0,0,0,1]	[12,8,1]
train	4121	9999967	official_train:9999967	official_train:9999967_00000_d_0000016	TRAIN	images/train/9999967_00000_d_0000016.jpg	labels/train/9999967_00000_d_0000016.txt	153259	C5EB918F3A89CD62E0CA3FE02798F35341F73AD1AAC3A92B6C51496B2F8C16CD	2145	07C86C49792366186AC35EA88467D97D8A783639C53132FD0120ABA6DD6D0343	1400	1050	55	55	0	[18,3,1,24,4,0,0,0,2,3]	[50,5,0]
train	4122	9999967	official_train:9999967	official_train:9999967_00000_d_0000017	TRAIN	images/train/9999967_00000_d_0000017.jpg	labels/train/9999967_00000_d_0000017.txt	191455	2BF38390713B57644B38F89EA62C9DD6DD73E6F71DAFF24E325ADEC281B04FCA	3159	FF8994FA252C49A579A2646253705F800C28BC966FB0BF930A0F65A629DA233D	1400	1050	81	81	0	[19,0,0,53,7,1,0,0,1,0]	[67,14,0]
train	4123	9999967	official_train:9999967	official_train:9999967_00000_d_0000018	TRAIN	images/train/9999967_00000_d_0000018.jpg	labels/train/9999967_00000_d_0000018.txt	163773	6798AC6B747D64603AEDC384491CB19734F0F391B44EF3155F92EB1B41024C15	1911	9D43554E2AD2D47FA3323CF61FEA099113FA54B7CC94F66D04F7EC3D95C5E1F0	1400	1050	49	49	0	[16,1,0,29,3,0,0,0,0,0]	[33,16,0]
train	4124	9999967	official_train:9999967	official_train:9999967_00000_d_0000019	TRAIN	images/train/9999967_00000_d_0000019.jpg	labels/train/9999967_00000_d_0000019.txt	203282	524554DC263FE200F322BC519C05943E7F6827B94D954E3C000AE9631F580729	1443	69CE1A340D20BC5256FFDCCAA10BAB53FB3C05E4E3860C8BE3B1518EECF71194	1400	1050	37	37	0	[3,1,0,28,3,0,1,0,0,1]	[35,2,0]
train	4125	9999967	official_train:9999967	official_train:9999967_00000_d_0000020	TRAIN	images/train/9999967_00000_d_0000020.jpg	labels/train/9999967_00000_d_0000020.txt	172877	E7A58236B3D79936EE9F3324E1C1B3DB0A0AB01CD3A2ABDF96A22987FF3B9F31	2847	87275519455EA55F08B9B66C0C34E138503A58DBAE1C77F7CAED971AE350E472	1400	1050	73	73	0	[12,4,3,42,5,3,0,0,3,1]	[63,10,0]
train	4126	9999967	official_train:9999967	official_train:9999967_00000_d_0000021	TRAIN	images/train/9999967_00000_d_0000021.jpg	labels/train/9999967_00000_d_0000021.txt	199573	1088D7CAF5ECB93C08CACEF25ADE76E5BE151130F73898AC99A273B226E3E745	4836	3695F455DE7CFA10CAA77D765704B8BC7E602136494DBBB3049ED869A7899BE7	1400	1050	124	124	0	[33,4,3,62,13,1,1,0,3,4]	[111,13,0]
train	4127	9999967	official_train:9999967	official_train:9999967_00000_d_0000022	TRAIN	images/train/9999967_00000_d_0000022.jpg	labels/train/9999967_00000_d_0000022.txt	228558	69A6294F028FE2140EFEAB6F356BE8F5873532E441839EB11E3D14CBFD90BA14	4056	AE2BDFA18B0D9EA2A41935FE79506AB4AE139F6867BC414B73706CE7E4D348BC	1400	1050	104	104	0	[36,8,8,38,8,1,0,0,1,4]	[95,9,0]
train	4128	9999967	official_train:9999967	official_train:9999967_00000_d_0000023	TRAIN	images/train/9999967_00000_d_0000023.jpg	labels/train/9999967_00000_d_0000023.txt	171029	91A5B97B1B0AFA2A41744DD77FEF49215219F5DFFF2B8A83E660C6EF576E1498	1482	0831AA3D7D5604C333E9327534A281957F6868AB781C06F8E4540811C92FF710	1400	1050	38	38	0	[4,5,2,21,2,1,1,0,0,2]	[28,7,3]
train	4129	9999967	official_train:9999967	official_train:9999967_00000_d_0000024	TRAIN	images/train/9999967_00000_d_0000024.jpg	labels/train/9999967_00000_d_0000024.txt	204370	DB73382F9D035A87DF2ACBDC1A9ED7C21D047594CE09B86A6FD95BF799DBA313	7176	D681368FEB72E0327948A48E07730B7DEDBD8EA0DA0DCFEB252B03EDCC5A8E37	1400	1050	184	184	0	[24,5,3,137,12,0,0,0,1,2]	[151,32,1]
train	4130	9999967	official_train:9999967	official_train:9999967_00000_d_0000025	TRAIN	images/train/9999967_00000_d_0000025.jpg	labels/train/9999967_00000_d_0000025.txt	200713	6AA501A918D9AF1C74825C4FD0FCD22D80DD420A96ED3AC43A6F9DFC0B0EB89A	2691	C5D656C01E3FC72F7A5734F9A7B9D98FCD12D2BE9E104F97F20D893A76AED218	1400	1050	69	69	0	[4,1,2,49,8,0,0,0,0,5]	[22,44,3]
train	4131	9999967	official_train:9999967	official_train:9999967_00000_d_0000026	TRAIN	images/train/9999967_00000_d_0000026.jpg	labels/train/9999967_00000_d_0000026.txt	161985	40E2D330351B5E35682062D4F11273E2EA645BC5E01D425094822A8F422F9876	1209	0223F868EFD120D92C7E3BF3DA5C7DD45929E4597D83607E0EA14AFE255E09E8	1400	1050	31	31	0	[8,1,4,10,3,0,0,0,0,5]	[18,11,2]
train	4132	9999967	official_train:9999967	official_train:9999967_00000_d_0000027	TRAIN	images/train/9999967_00000_d_0000027.jpg	labels/train/9999967_00000_d_0000027.txt	160467	78BF482A236B4AF3BFD0C1F0C4E5C859212DFF95A11376E8A77F8F42BE3D9C9A	975	2EB7407A22206B8E551F00BD48E07C24CEB878192B6D6C64EBCCACF86E0F467C	1400	1050	25	25	0	[17,1,1,5,0,0,0,0,0,1]	[19,4,2]
train	4133	9999967	official_train:9999967	official_train:9999967_00000_d_0000028	TRAIN	images/train/9999967_00000_d_0000028.jpg	labels/train/9999967_00000_d_0000028.txt	162761	B8E7988B95F42D1CA99A0A2C2C958A408CD24E15F0D0D75991B61A544730A8F2	975	BED1F307042F842433331B1A59A6AE9DAE04E06026F768C3A788C387958C8CAA	1400	1050	25	25	0	[13,3,3,5,0,0,0,0,0,1]	[25,0,0]
train	4134	9999967	official_train:9999967	official_train:9999967_00000_d_0000029	TRAIN	images/train/9999967_00000_d_0000029.jpg	labels/train/9999967_00000_d_0000029.txt	156361	7A3A6F7DC5005C9A5E3965FA8503244963822AACCD7F179AA1DBFFB981C66B15	3822	576BF2B83C0C5C61FD3934C078F6BB9ADB303D18D5997859389D0A3410451D07	1400	1050	98	98	0	[15,4,3,70,1,0,1,0,3,1]	[97,1,0]
train	4135	9999967	official_train:9999967	official_train:9999967_00000_d_0000030	TRAIN	images/train/9999967_00000_d_0000030.jpg	labels/train/9999967_00000_d_0000030.txt	209140	264650E6D7966FF9A343BAB334FC6F6FCB78A87B0AC94164F072AF03D150D994	1872	ADEA561B8DFA54DABB1789B09531A702F52460D55A0B17E785EE725DFEF745E8	1400	1050	48	48	0	[36,11,1,0,0,0,0,0,0,0]	[48,0,0]
train	4136	9999967	official_train:9999967	official_train:9999967_00000_d_0000031	TRAIN	images/train/9999967_00000_d_0000031.jpg	labels/train/9999967_00000_d_0000031.txt	167028	46E8BD4F4117C901DE75A279A92EF95105DB3F76D4A45C1F4D7E7E19BF3CCBEE	2184	0EC8A41C0E3977F207AAA8742D6ED5677F843710C633667045B4867098F8ED74	1400	1050	56	56	0	[14,7,2,21,5,0,2,0,1,4]	[46,10,0]
train	4137	9999967	official_train:9999967	official_train:9999967_00000_d_0000032	TRAIN	images/train/9999967_00000_d_0000032.jpg	labels/train/9999967_00000_d_0000032.txt	168371	50EFDDA2C8985E56ABA95EC69035AE2FE10665FC0913AD6A10C72F58462F7989	936	D9B258D1245AB89C6D6711306CCBE437DB7AB1086341547FB7AF33DFD9A80FEA	1400	1050	24	24	0	[13,4,2,4,0,0,0,0,0,1]	[18,6,0]
train	4138	9999967	official_train:9999967	official_train:9999967_00000_d_0000033	TRAIN	images/train/9999967_00000_d_0000033.jpg	labels/train/9999967_00000_d_0000033.txt	205907	74103F16C115762183B38EBE3AC78B792111368644E32B6F3F9FBA3BDF0AACF4	1911	D9BBDDE372B69A3C8EC0AF53B0B087D8D6B9AADF65FDC5EC2C9DB900005F3455	1400	1050	49	49	0	[35,10,1,1,0,0,0,0,0,2]	[49,0,0]
train	4139	9999967	official_train:9999967	official_train:9999967_00000_d_0000034	TRAIN	images/train/9999967_00000_d_0000034.jpg	labels/train/9999967_00000_d_0000034.txt	168392	2A8CA650249E7665B6172FC61C4C058AB503143604421385D55D325F74B2F4EA	3237	AEDF319C15B8B6ED92FF12539B9DD45055F733519AE8A06B373FC057C943F58E	1400	1050	83	83	0	[22,10,4,37,2,0,1,1,2,4]	[73,9,1]
train	4140	9999967	official_train:9999967	official_train:9999967_00000_d_0000035	TRAIN	images/train/9999967_00000_d_0000035.jpg	labels/train/9999967_00000_d_0000035.txt	168771	AB7CC6C186B857754400BDF6B4F77E10CBA8C2144CE930383623D7C783DA3AF0	2301	5249FED4637BBFA103AF0F4775B124F3C881D6CEC79047157BF6BB2B6E4C2E95	1400	1050	59	59	0	[28,7,1,16,0,0,0,0,2,5]	[44,13,2]
train	4141	9999967	official_train:9999967	official_train:9999967_00000_d_0000036	TRAIN	images/train/9999967_00000_d_0000036.jpg	labels/train/9999967_00000_d_0000036.txt	179043	C5EE1E38F8B354581B8D8E7A1262F1BAE5120FB326E24E1E99BDE072DE52CB2E	3588	4C13F72FC06030134C942F50EC2AFA94511C764DFB1472D0E05CBA1F87AB1AA0	1400	1050	92	92	0	[46,13,3,15,2,0,5,1,0,7]	[74,16,2]
train	4142	9999967	official_train:9999967	official_train:9999967_00000_d_0000037	TRAIN	images/train/9999967_00000_d_0000037.jpg	labels/train/9999967_00000_d_0000037.txt	180217	ECDD92931CBFC7179A09C92B0AEB7F7E4206AD59F8488FA90EAD8FAACC2CC483	1014	B4DDC008D4746AA73AF83D0FE47DE5A4D46AA0EE89826494BDAF71E69FFE08D1	1400	1050	26	26	0	[2,5,1,13,1,0,0,0,0,4]	[12,11,3]
train	4143	9999967	official_train:9999967	official_train:9999967_00000_d_0000038	TRAIN	images/train/9999967_00000_d_0000038.jpg	labels/train/9999967_00000_d_0000038.txt	174441	FFEBCA64452E95CCF2D53DBFA0A49965FDB031463E89946F2A1DCC3188C97628	1365	9888A4A192CC283BC57F29860071A7132DA824D1822B13F280D6A9D8E45CA495	1400	1050	35	35	0	[17,5,2,9,0,1,1,0,0,0]	[25,7,3]
train	4144	9999967	official_train:9999967	official_train:9999967_00000_d_0000039	TRAIN	images/train/9999967_00000_d_0000039.jpg	labels/train/9999967_00000_d_0000039.txt	179415	CCF9205A08B942EC135036ADC4AB3226333D66583E89A8043383416BFB67930F	2301	509A016A926C210A3CD9D887249444EEDECB00A5FABDDD8C1277D3F364DB6521	1400	1050	59	59	0	[6,1,1,41,3,1,0,0,0,6]	[54,5,0]
train	4145	9999967	official_train:9999967	official_train:9999967_00000_d_0000040	TRAIN	images/train/9999967_00000_d_0000040.jpg	labels/train/9999967_00000_d_0000040.txt	185602	9E1662911482A8F9DA2EEF158224E54488DEDFC55AE7BCEE3140B566D117B03D	3003	ABA21F89E332CE15FC78078E0A684DB6EF0E301CF6EE64BAC867E57FC7A861C2	1400	1050	77	77	0	[25,2,4,38,0,3,2,0,0,3]	[56,20,1]
train	4146	9999967	official_train:9999967	official_train:9999967_00000_d_0000041	TRAIN	images/train/9999967_00000_d_0000041.jpg	labels/train/9999967_00000_d_0000041.txt	179485	D61853B028CD97926C5F4C676F77E57FD8FD26627AACDE3DA2556DB9E207A327	1443	78DB316D9006058FD89CB4550D1BE98AF5F974A5E1F22A658201046D58E3C15D	1400	1050	37	37	0	[9,0,5,14,2,0,0,0,0,7]	[27,10,0]
train	4147	9999967	official_train:9999967	official_train:9999967_00000_d_0000042	TRAIN	images/train/9999967_00000_d_0000042.jpg	labels/train/9999967_00000_d_0000042.txt	211977	56D50AE019BBA3F3D3947B0A80039C12C8CD98EAF756C724F13F82ACCA714F62	2457	637FD20575B9E69454D31EBB5FB7BB2BC6DF83C25AB333EC5F6C2DCA927A4721	1400	1050	63	63	0	[18,6,3,23,2,2,1,0,3,5]	[48,15,0]
train	4148	9999967	official_train:9999967	official_train:9999967_00000_d_0000043	TRAIN	images/train/9999967_00000_d_0000043.jpg	labels/train/9999967_00000_d_0000043.txt	191747	860F61641A6E8B5203BD04325D04E98E6719A6EE60923AC9D57272527651DFEB	1326	280E41DD4181E2DE57F289615DFEDE3952608835A7424CDBCF22B242D60ABCBC	1400	1050	34	34	0	[4,0,0,15,2,1,0,0,0,12]	[16,18,0]
train	4149	9999967	official_train:9999967	official_train:9999967_00000_d_0000044	TRAIN	images/train/9999967_00000_d_0000044.jpg	labels/train/9999967_00000_d_0000044.txt	198965	E07BB46F5ADE75DD75258342FC8AC83A8692E9CA6035316C9B1AE129C3287F91	1521	1E5389F4915B1255C7501191A8EB4C62B25F437BD76A8062B54F414C3D463B86	1400	1050	39	39	0	[5,1,2,13,1,1,0,0,0,16]	[24,15,0]
train	4150	9999967	official_train:9999967	official_train:9999967_00000_d_0000045	TRAIN	images/train/9999967_00000_d_0000045.jpg	labels/train/9999967_00000_d_0000045.txt	198146	E7D06816693EF31453CC63175B9961BB91DA0B547885E31E9FE5B234743D4E62	2964	DE965048C807DA8918C36FBCB7FC483BEFEB67C7E2326EADC6772485017498C9	1400	1050	76	76	0	[4,6,5,43,4,1,0,0,1,12]	[65,11,0]
train	4151	9999967	official_train:9999967	official_train:9999967_00000_d_0000046	TRAIN	images/train/9999967_00000_d_0000046.jpg	labels/train/9999967_00000_d_0000046.txt	187009	CBD85CFEF77A17248A8FF378D48CB15E61864C3497061580E1C15DC02BB4DA90	3705	BD57CB1612F0E8F19A458CA370F7DBBE82FE665B9DC53BC324801BE6126C3B2B	1400	1050	95	95	0	[18,3,0,61,3,1,0,0,4,5]	[80,14,1]
train	4152	9999967	official_train:9999967	official_train:9999967_00000_d_0000047	TRAIN	images/train/9999967_00000_d_0000047.jpg	labels/train/9999967_00000_d_0000047.txt	185141	5D09F0D277E56905DC1B0B3A3941A478F15C90F81150B8136CB1900AE4DBCA86	2262	0D934BEC08A5DE0EE41DA16241F36C4E9655217C51CDE57F7AC1470FC0A6FD42	1400	1050	58	58	0	[11,5,4,30,2,1,0,0,0,5]	[38,17,3]
train	4153	9999967	official_train:9999967	official_train:9999967_00000_d_0000048	TRAIN	images/train/9999967_00000_d_0000048.jpg	labels/train/9999967_00000_d_0000048.txt	179717	F63B7A58C379E54D052DC964917B75FBDF83D4F4125242B2C8321F465F74A7EF	1404	E2EADB3D8669909CFB7001D034D85AF90B7EF4DB70D7DD3F6BD0808F4BD15DB1	1400	1050	36	36	0	[8,0,2,16,0,1,0,0,0,9]	[22,11,3]
train	4154	9999967	official_train:9999967	official_train:9999967_00000_d_0000049	TRAIN	images/train/9999967_00000_d_0000049.jpg	labels/train/9999967_00000_d_0000049.txt	174047	A7515F0820D3DD12747EB8A14D3448DC302E0A085C82F12A0523632D853A81D6	2028	ED248D639E4F8F06E01940E28096955E96BDAA64CBAABCD75E910545045DEB6D	1400	1050	52	52	0	[5,1,1,37,6,0,0,0,2,0]	[42,9,1]
train	4155	9999967	official_train:9999967	official_train:9999967_00000_d_0000050	TRAIN	images/train/9999967_00000_d_0000050.jpg	labels/train/9999967_00000_d_0000050.txt	184027	455C859F2E7950298FECE1D9FF0999DEC4BAA2293F1ECE3D4C67899AE15C9B4A	4173	69022FC051C78771B2FB340F0292C625CCCB1F746845A80C669D99518887C8C0	1400	1050	107	107	0	[23,3,2,66,8,1,0,0,1,3]	[69,32,6]
train	4156	9999967	official_train:9999967	official_train:9999967_00000_d_0000051	TRAIN	images/train/9999967_00000_d_0000051.jpg	labels/train/9999967_00000_d_0000051.txt	191739	7EEAC0D323BD7A00013229A4FBEF6C84127947371A429EFE597190E4D76BC0B0	3666	B30510D665B49370426A6283CABF90704EBD665826AC0F020FCEDE4BF31A61C4	1400	1050	94	94	0	[33,4,3,47,4,0,0,0,2,1]	[78,14,2]
train	4157	9999967	official_train:9999967	official_train:9999967_00000_d_0000052	TRAIN	images/train/9999967_00000_d_0000052.jpg	labels/train/9999967_00000_d_0000052.txt	182982	85D27C194BF13AEB091113D421F398C247A4C64F39E75684456981BE8972E1DE	3471	28B7E9146986F680B8062BCDC29AFF5726EDBFEB6291FF5EE543028BA2963BEE	1400	1050	89	89	0	[28,17,4,31,2,0,0,0,1,6]	[74,14,1]
train	4158	9999967	official_train:9999967	official_train:9999967_00000_d_0000053	TRAIN	images/train/9999967_00000_d_0000053.jpg	labels/train/9999967_00000_d_0000053.txt	171722	A8945D709FE82242811A01BF0F803A7958EC5DD736A328F407A4E946DAFB10EE	3159	157D60384AA0E8881AE8DB8CB43CDBBB02848D113BCC8EAB523042A17A2BFA52	1400	1050	81	81	0	[34,6,6,30,1,0,1,0,2,1]	[57,23,1]
train	4159	9999967	official_train:9999967	official_train:9999967_00000_d_0000054	TRAIN	images/train/9999967_00000_d_0000054.jpg	labels/train/9999967_00000_d_0000054.txt	177007	BECEF4DA31002FEC271104D29072E6CFC0CD7AFAF8F70060C6869B9D8BC34057	1794	70EDBD5C4E6F0C55C41648A6B11E3EEA2B993C428D7033F376864EA467EC7B1A	1400	1050	46	46	0	[14,2,0,28,1,0,0,0,0,1]	[31,14,1]
train	4160	9999967	official_train:9999967	official_train:9999967_00000_d_0000055	TRAIN	images/train/9999967_00000_d_0000055.jpg	labels/train/9999967_00000_d_0000055.txt	175556	AAB57550E403332C4C04BAA51BB7C9DE0BF67F25FE2E61D15B5BBD29964096D8	2418	C1227BC473FCBBA3DBB722FAED62636E1FA9E7132E0B140A461A4B48ED714FFD	1400	1050	62	62	0	[22,2,1,34,3,0,0,0,0,0]	[55,6,1]
